Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
IAmLaineSlater,1024,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
MinusPhillman,98,86,P+,DISAGREEMENT,SUBJECTIVE,NONIRONIC
ceschi15,203,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Buskers_Jack,1422,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Marie_lee1129,8342,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
cordate_love,96,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
netflixpercyj,70,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
karlaelena_sv,737,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
Sabastianp__,150,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
KathleenWeidma2,2026,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC
RudiHare,772,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
FernandoRuizArt,1020,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
pareinn,858,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
AidanDeFrehn,102,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
onesimpleclik,4,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
Mimi_queen147,44,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
AreKay__draws,131,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
twarko,2002,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
VeryBusyBrands,19,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
ToddKunzKIDK,1330,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
WithLoveTawa,3001,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Mike_Woellert,5400,90,P,AGREEMENT,SUBJECTIVE,IRONIC
azadesi,14890,92,P+,AGREEMENT,OBJECTIVE,NONIRONIC
509ShawnG,425,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
StavroulaSokoli,840,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
xlauzzzx,1456,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
edwardjhunter,935,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
sunahiel,349,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
laureneggert,322,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
CurbedMLS,243,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
1pincheNoBueno,147,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Mrjj321Matt,1003,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ReadingBread,348,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
seasaidhduncan,291,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
starrymyths,15,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
mr_niris,5534,94,P,DISAGREEMENT,OBJECTIVE,NONIRONIC
knifecentipede,158,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
WoodsRunning,10,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
__klouise,396,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
caelele123,107,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AhmadChildress,2772,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
rexrodelisa1,176,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
OriginalSaver,110,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
kendog_03,82,98,P+,AGREEMENT,OBJECTIVE,NONIRONIC
thebookshagger,695,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AmyGuides,5380,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
NatraAverage,1028,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
IamRayle,1680,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
tqmtaehyung,158,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
JR2point0,11976,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
HurryCaneJH,21,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
dglied1961,197,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
itsArnaNotAnna,7084,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
doxcyxiii,487,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
AndrewJr07,877,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
eamonngriffin,2035,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
asiameoww,1105,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
riseup1moretime,3741,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
doliver8,2543,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
SchusterFilms,305,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC
CancerousMc,256,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
sllizs,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ZZsheyn,11384,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
araffbrab,980,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
hannaahdawson,249,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
RalphShaw6,36,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
hyemunoo,53,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
RedHeadedPatti,22453,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MillieCordelia,977,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Fesquire,26,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
BillyBoen,106299,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
xtinasterbenz,3627,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
oystuh,1007,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
dvgranados,3720,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
stupidstaa,565,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
SHELOVESHARIS,4233,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
justlikehvn,4928,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
nyczoe_,132,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
simonejester,413,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
markuliano,65,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
smithjarrod2002,870,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
cancelrenewtv,1640,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
SetflixComedy,14,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
debk5859,574,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
matty_cle,391,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC
foruee,264,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
ActorTrivia,110406,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MikeKnoxComedy,6349,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ItsCeliaAu,1575,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
OriginalSaver,110,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
papodice,2066,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
ahhvxx,215,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Jamaring_,3183,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
DavidMbaziira,526,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC
NMEyay,934,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
bellarouzier,259,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
mynameisntbeuna,217,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
FoodisCulture,146,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC
WizzTheWingman,204,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
BaronZaraguin,1130,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Brooke_C_X,125,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
ori_wolf,76,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
scarlett_dem,1136,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
steffclef13,218,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
thetaIIestrose,420,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
wasitevenreal,11797,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AlphaWolfAl,21,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Morzurisharix,403,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Joonsmybbyboy,671,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Deehmon,80,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
garysthind,570,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TheQueenofSnark,534,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
LinseyNoD,402,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
KoseyRah,667,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
AmazonOmy,9049,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Moksh_,777,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
ItzCheezburgerz,23,86,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
splifftina,2210,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
andyboeh1,149,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC
homerprairies,794,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
eilyak_,436,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
RadwanHatem1,931,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Dojabratt,406,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Pabloleshubar,30,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
kassim85,342,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Attack_The_Seam,28,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
MyrranTheGreat,187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
BrearnaRachelle,4558,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
_nconventional,48,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
smanofsteel76,168,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
princessbrkfst,85,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
JorgeOrtizActor,3215,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Flanksyy,1582,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Morial__,595,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
javierjulio,322,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
CookieJHD,637,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
your_brand_here,1518,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
fanabba888,7,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
JAVATOMIC,14,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
The_Darksirius,57,90,P,AGREEMENT,OBJECTIVE,IRONIC
DrAaronNew,1989,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
HannahLewis1999,223,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
cmoticons,2257,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
WaterRaven,2132,86,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
prentissweston1,69,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
emc_2love,213,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
ovando_Ariel17,79,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
woahschilling,488,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
AzarovaPrairie,0,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
Marilynberardi2,13,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Dee95533902,0,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
jamadoria,945,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
donncha,6534,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
ste_simioni,786,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
njhfallin,1728,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
dibo220,6,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
abigailislay,450,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
DolemiteShasta,224,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
moo_the_duck,186,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
brigantine72,472,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
likeaMC,45,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
iamandrea_bb,224,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
mmagenius,1929,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
knuxtrux,383,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AmaanNathoo,968,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
ABKman,913,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
EntStrategyGuy,534,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
jamadoria,945,92,N,AGREEMENT,OBJECTIVE,NONIRONIC
_2ndplanet,18,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
perishbtm,34,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
willd0g7,157,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
YoungBenji_25,856,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
k50cullen,400,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Oprahcomms,1664,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AfahyeJ,14169,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
james36734533,1,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
rebekamendation,1413,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
k50cullen,400,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
GuiiMartins25,1424,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
maars_baars,574,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
sweetopal11,220,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
godeaters_,95,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
RdLoirinho,273,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
jesschhh,177,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
Clucker_funken,46,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
HembraEncantada,1522,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
lmfaopai,420,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
k50cullen,400,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
miamillar4,889,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Devininorange,203,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
seahawkstml,47,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
AirMailWeekly,1663,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
MillieCordelia,976,84,NEU,DISAGREEMENT,SUBJECTIVE,IRONIC
HiddenRemote,5548,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
ScienceFiction,16585,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TelevisionAcad,232597,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
Technori,14420,98,N+,AGREEMENT,OBJECTIVE,NONIRONIC
AgussPerez19,4,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
nascarfan15,694,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
LEVADO_022,758,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
123movies10,77,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
bethly_hallows,674,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Meagh_Smithh,334,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
FlixerTv,79,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
k50cullen,400,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
tommytedesco,66,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
garcia_diesel,3,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
camerouninema,464,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Frances_Fisher,30040,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
karenoleto,295,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Potassiumdealr,7,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC
libertyPickles,72,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
JesusGiveaWays,1214,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
1d9s1t3,224,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
yoonology101,1458,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TonyaTedesco,871,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
cammcharg,591,82,P+,AGREEMENT,SUBJECTIVE,IRONIC
HighYellaa,357,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
acbaf0dfe8de404,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Captivate,3681,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
LondontownMoney,232,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
dyne__bot,25,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
That1youknow,58,91,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
N4MDSocialMags,1024,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MaggGran,166,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
k50cullen,400,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
gnormies,1720,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
Ammarah1S,429,92,P,AGREEMENT,OBJECTIVE,NONIRONIC
ILoveSRK__,518,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
HalfpriceIA,2,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
TheKimAlexander,3676,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
bastiantolosa,152,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC
tyronewebbjr,758,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
netflixph2001,112,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
MaryEllen9064,655,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
DrunkHighlander,179,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
thetrailerbot,4,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
NetflixlD,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
GabiuHD,257,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Sara_Sara0807,4,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
PolisLoizou,991,97,P,AGREEMENT,SUBJECTIVE,NONIRONIC
ibrahim70901227,1,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ricardoalcocer,1826,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
AdamFan4Ever,37,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MissLeigh2,117,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
markmurray21,146,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
SKuemy,906,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
Kibbled,7345,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
bukolawosanya,252,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
triplebud,133,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
hradzka,5392,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC
interviews_ama,2520,91,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
BELLAPRINCESSBE,1883,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC
Tanj__,552,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MargoGoldfinch,19,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
Davondae,267,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
4Nicon,42,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ellaroseholt,723,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
kayraoke,28,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MickyeJey,193,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
hkusenko,739,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
1DJ_2Girls,1260,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
helresa,1457,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
m_gallardo1,288,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
MrDariusQUAD,371,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
OddsonDamian,705,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
Beckie_Boo,37,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
colbyspeen,7,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
floweredskull,208,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
HelenLusher,150,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
CPKlassen,329,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
BoxBeautyco,363,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
siya_BoB,1226,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
thederekminor,103137,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ibrahim70901227,1,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
uwulys,3004,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
RPS228,72,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
By18105530,54,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
EvanMacIsaac,1588,97,P,AGREEMENT,OBJECTIVE,NONIRONIC
NlpTrends,155,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
knuxtrux,383,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
gazj73,200,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
farahesque,388,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
selloutfunerals,230,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Frances_Fisher,30040,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Deehmon,80,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
windowlessss,26,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
johnlisamarsha1,215,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
Crescent2371,59,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
BMCakeCakeCake,1976,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
alemaragall,645,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
benkendrick,7168,91,P,DISAGREEMENT,OBJECTIVE,NONIRONIC
kxjenamon,3517,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
dilanem4,45,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
pixie508,167,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC
tc_moore,951,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
MoeTheSudani,798,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
Patrick01645,547,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
KingDonaldVIII,71,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
hoff_6,240,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Aneil26,1296,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
rachelxj22,587,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Finley817,89,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
FdavisFrank,2185,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
AnabellaJerez,46,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
ericadims,31,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
RainyDayBestDay,1,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
SciFine,1376,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
dzadzi55,12,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
katestan17,30,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
EVASrebecca,401,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
FilmNewsandMor1,39,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
CosmosNTR,175,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
Saj__Azim,303,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
NikiLittleMixer,1413,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
seuncoded,1757,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
matroked,1463,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
CrawfordFarrah,292,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
theolly89,389,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC
payton35449104,3,92,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC
acidcocaine_,888,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
kuwaitect,391,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
tahowe1,100,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
AlyraMaar,20,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
sophie_klinger,358,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
98otz,1253,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
shawnrichison,449,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
jcapaldis,3637,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
AllenBongiovi,8,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
hyemunoo,53,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
collection_full,7,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
SRKianMiz,1439,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
AllexFer,12897,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC
heyzineb,684,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
FreakMyDeke,4963,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
eeduardaramos,632,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
eironymous,6,86,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC
Angry_Games,1043,86,P,DISAGREEMENT,OBJECTIVE,NONIRONIC
sazzawallet,657,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
bbcreamdarling,0,100,N,AGREEMENT,OBJECTIVE,NONIRONIC
JustDarkAlts,84,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
tafa_n96,18,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
LLOVELYBESSON,1467,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC
weakonewebber9,1043,100,P,AGREEMENT,OBJECTIVE,NONIRONIC
TheModernGafa,468,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC
louise_q10,1451,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC
